Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Duration
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Consumer,East,Office Supplies,Paper,21.744,3,0.2,6.795,5
CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,West,Furniture,Tables,218.75,2,0.5,-161.875,2
CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,2
US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Consumer,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,4
CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Corporate,South,Furniture,Furnishings,35.168,7,0.2,9.6712,4
CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Consumer,West,Technology,Phones,444.768,4,0.2,44.4768,5
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,Central,Office Supplies,Storage,83.92,4,0.0,5.8744,6
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,Central,Technology,Phones,131.98,2,0.0,35.6346,6
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,6
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,Central,Office Supplies,Fasteners,52.29,9,0.0,16.2099,6
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,Central,Office Supplies,Storage,91.99,1,0.0,3.6796,6
CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,Corporate,Central,Technology,Accessories,20.8,2,0.2,6.5,4
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,East,Office Supplies,Labels,23.68,2,0.2,8.88,7
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,East,Furniture,Bookcases,452.45,5,0.5,-244.323,7
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,East,Technology,Phones,62.982,3,0.4,-14.6958,7
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,East,Technology,Machines,1188.0,9,0.7,-950.4,7
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,East,Technology,Accessories,89.584,2,0.2,4.4792,7
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,West,Office Supplies,Storage,93.06,6,0.0,26.0568,4
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,West,Technology,Phones,302.376,3,0.2,22.6782,4
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,3
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Office Supplies,Paper,22.704,6,0.2,8.2302,3
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,3
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Furniture,Furnishings,72.704,4,0.2,19.0848,3
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Technology,Machines,479.988,4,0.7,-383.9904,3
CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,East,Office Supplies,Art,27.168,2,0.2,2.7168,3
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Central,Office Supplies,Art,2.2,1,0.0,0.968,7
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Central,Furniture,Tables,622.45,5,0.0,136.939,7
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Central,Office Supplies,Storage,21.98,1,0.0,0.2198,7
US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,South,Furniture,Chairs,161.568,2,0.2,-28.2744,4
US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,South,Furniture,Chairs,389.696,8,0.2,43.8408,4
US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Corporate,South,Office Supplies,Binders,18.648,7,0.7,-12.432,4
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,South,Furniture,Tables,233.86,2,0.45,-102.048,5
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,South,Furniture,Tables,620.6145,3,0.45,-248.2458,5
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,South,Office Supplies,Binders,5.328,2,0.7,-3.552,5
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,South,Furniture,Furnishings,258.072,3,0.2,0.0,5
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,South,Technology,Accessories,617.976,3,0.2,-7.7247,5
CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,Corporate,West,Office Supplies,Paper,10.56,2,0.0,4.752,4
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Office Supplies,Paper,25.92,5,0.2,9.396,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Technology,Phones,31.984,2,0.2,11.1944,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Furniture,Tables,177.225,5,0.5,-120.513,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,5
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,Central,Office Supplies,Art,7.408,2,0.2,1.2038,5
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,Central,Furniture,Chairs,2001.86,7,0.0,580.5394,5
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,Central,Office Supplies,Storage,166.72,2,0.0,41.68,5
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,Central,Office Supplies,Paper,47.88,6,0.0,23.94,5
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,Central,Office Supplies,Appliances,1503.25,5,0.0,496.0725,5
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,5
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Consumer,West,Furniture,Chairs,321.568,2,0.2,28.1372,5
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Consumer,West,Office Supplies,Paper,7.61,1,0.0,3.5767,6
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Consumer,West,Technology,Accessories,3347.37,13,0.0,636.0003,6
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,East,Office Supplies,Storage,80.58,6,0.0,22.5624,3
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,3
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,6
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,6
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,Central,Office Supplies,Storage,53.92,5,0.2,4.044,6
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,Central,Technology,Phones,647.904,6,0.2,56.6916,6
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,East,Technology,Accessories,20.37,3,0.0,6.9258,2
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,East,Office Supplies,Storage,221.55,3,0.0,6.6465,2
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,East,Office Supplies,Binders,17.52,5,0.2,6.132,2
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Corporate,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,4
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Corporate,Central,Technology,Machines,3059.982,3,0.4,-509.997,2
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Corporate,Central,Technology,Machines,2519.958,7,0.4,-251.9958,2
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Consumer,Central,Technology,Phones,328.224,4,0.2,28.7196,7
CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Consumer,West,Technology,Accessories,79.9,2,0.0,35.156,5
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Corporate,South,Office Supplies,Art,14.016,3,0.2,4.7304,4
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Consumer,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024,6
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Corporate,East,Office Supplies,Storage,37.208,1,0.2,-7.4416,4
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Corporate,East,Office Supplies,Envelopes,57.576,3,0.2,21.591,4
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Corporate,West,Office Supplies,Storage,725.84,4,0.0,210.4936,5
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,West,Technology,Accessories,209.93,7,0.0,92.3692,1
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,West,Furniture,Furnishings,5.28,3,0.0,2.3232,1
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,West,Office Supplies,Binders,10.92,3,0.2,4.095,1
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Corporate,West,Office Supplies,Paper,8.82,2,0.0,4.0572,1
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Corporate,West,Office Supplies,Art,5.98,1,0.0,1.5548,1
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,East,Office Supplies,Paper,11.648,2,0.2,4.0768,4
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,East,Office Supplies,Paper,18.176,4,0.2,5.9072,4
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,East,Office Supplies,Storage,59.712,6,0.2,5.9712,4
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,East,Office Supplies,Labels,24.84,3,0.2,8.694,4
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Consumer,Central,Office Supplies,Binders,2.08,5,0.8,-3.432,2
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Consumer,Central,Technology,Phones,1114.4,7,0.2,376.11,2
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Consumer,West,Furniture,Tables,1038.84,5,0.2,51.942,4
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,West,Office Supplies,Paper,141.76,5,0.2,47.844,6
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,West,Technology,Accessories,239.8,5,0.2,47.96,6
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,West,Office Supplies,Paper,31.104,6,0.2,10.8864,6
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,South,Office Supplies,Binders,254.058,7,0.7,-169.372,2
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,South,Office Supplies,Appliances,194.528,2,0.2,24.316,2
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,South,Office Supplies,Supplies,961.48,5,0.2,-204.3145,2
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,East,Office Supplies,Fasteners,19.096,7,0.2,6.6836,4
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,East,Office Supplies,Labels,18.496,8,0.2,6.2424,4
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,East,Technology,Accessories,255.984,2,0.2,54.3966,4
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,East,Furniture,Bookcases,86.97,3,0.5,-48.7032,4
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,West,Furniture,Furnishings,300.416,8,0.2,78.8592,2
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,West,Furniture,Chairs,230.352,3,0.2,20.1558,2
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,West,Furniture,Furnishings,218.352,3,0.2,-24.5646,2
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,West,Office Supplies,Binders,78.6,5,0.7,-62.88,2
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,West,Office Supplies,Fasteners,27.552,3,0.2,9.2988,2
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,East,Office Supplies,Paper,32.4,5,0.0,15.552,6
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,East,Office Supplies,Storage,1082.48,8,0.0,10.8248,6
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,East,Office Supplies,Paper,56.91,3,0.0,27.3168,6
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,East,Furniture,Furnishings,77.6,4,0.0,38.024,6
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,East,Office Supplies,Binders,14.28,1,0.0,6.5688,6
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Consumer,Central,Furniture,Tables,219.075,3,0.5,-131.445,4
CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Corporate,East,Furniture,Furnishings,26.8,2,0.0,12.864,5
CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,Corporate,Central,Office Supplies,Art,9.84,3,0.0,2.8536,5
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Home Office,East,Office Supplies,Binders,45.48,3,0.0,20.9208,5
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Home Office,East,Office Supplies,Art,289.2,6,0.0,83.868,5
CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Consumer,South,Office Supplies,Art,4.89,1,0.0,2.0049,2
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,West,Furniture,Furnishings,15.136,4,0.2,3.5948,2
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,West,Furniture,Chairs,466.768,2,0.2,52.5114,2
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,West,Furniture,Furnishings,15.232,1,0.2,1.7136,2
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,West,Office Supplies,Labels,6.264,3,0.2,2.0358,2
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Corporate,East,Furniture,Furnishings,87.54,3,0.0,37.6422,6
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Corporate,South,Technology,Phones,178.384,2,0.2,22.298,7
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Corporate,South,Office Supplies,Paper,15.552,3,0.2,5.4432,7
CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Corporate,East,Office Supplies,Art,99.136,4,0.2,8.6744,2
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,East,Furniture,Chairs,135.882,1,0.1,24.1568,5
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,East,Technology,Machines,3991.98,2,0.0,1995.99,5
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,East,Technology,Phones,275.94,6,0.0,80.0226,5
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,East,Technology,Accessories,360.0,4,0.0,129.6,5
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,East,Office Supplies,Storage,43.57,1,0.0,13.071,5
CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Corporate,West,Office Supplies,Fasteners,7.16,2,0.0,3.58,5
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Corporate,West,Office Supplies,Binders,251.52,6,0.2,81.744,4
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Corporate,West,Technology,Accessories,99.99,1,0.0,34.9965,4
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Corporate,South,Furniture,Furnishings,15.992,1,0.2,0.9995,2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,East,Technology,Phones,290.898,3,0.4,-67.8762,2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,East,Office Supplies,Storage,54.224,2,0.2,3.389,2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,East,Furniture,Chairs,786.744,4,0.3,-258.5016,2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,East,Office Supplies,Labels,100.24,10,0.2,33.831,2
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,East,Office Supplies,Binders,37.764,6,0.7,-27.6936,2
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,East,Technology,Phones,82.8,2,0.4,-20.7,4
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,East,Office Supplies,Binders,20.724,2,0.7,-13.816,4
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,East,Office Supplies,Binders,4.896,3,0.7,-3.4272,4
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,West,Office Supplies,Binders,4.752,1,0.2,1.6038,3
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,West,Technology,Copiers,959.984,2,0.2,335.9944,3
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,West,Office Supplies,Binders,14.368,4,0.2,4.49,3
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Corporate,West,Office Supplies,Binders,7.712,2,0.2,2.7956,5
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Corporate,West,Furniture,Tables,698.352,3,0.2,-17.4588,5
CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Consumer,West,Office Supplies,Fasteners,4.96,4,0.0,2.3312,4
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,East,Office Supplies,Art,17.856,4,0.2,1.116,4
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,East,Office Supplies,Binders,509.97,10,0.7,-407.976,4
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,East,Office Supplies,Fasteners,30.992,13,0.2,10.0724,4
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,East,Technology,Phones,71.928,12,0.4,8.3916,4
US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Consumer,Central,Office Supplies,Storage,88.8,4,0.2,-2.22,4
CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Consumer,West,Technology,Phones,47.976,3,0.2,4.7976,4
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,East,Office Supplies,Art,7.56,3,0.0,3.0996,4
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,East,Office Supplies,Paper,24.56,2,0.0,11.5432,4
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,East,Office Supplies,Art,12.96,2,0.0,4.1472,4
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Home Office,East,Technology,Accessories,6.79,1,0.0,2.3086,2
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Home Office,East,Office Supplies,Paper,24.56,2,0.0,11.5432,2
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Home Office,East,Office Supplies,Binders,3.048,1,0.2,1.0668,2
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Home Office,East,Office Supplies,Paper,49.12,4,0.0,23.0864,2
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Home Office,East,Office Supplies,Binders,4355.168,4,0.2,1415.4296,2
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Consumer,East,Furniture,Bookcases,388.704,6,0.2,-4.8588,5
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Consumer,East,Office Supplies,Envelopes,8.26,2,0.0,3.7996,5
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Consumer,East,Office Supplies,Art,17.04,4,0.0,6.9864,5
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Consumer,East,Office Supplies,Paper,34.4,5,0.0,15.824,5
CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Corporate,South,Office Supplies,Paper,36.24,5,0.2,11.325,5
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Corporate,South,Office Supplies,Appliances,647.84,8,0.0,168.4384,3
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Corporate,South,Office Supplies,Labels,20.7,2,0.0,9.936,3
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Consumer,East,Office Supplies,Labels,20.7,2,0.0,9.936,6
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Consumer,East,Furniture,Chairs,488.646,3,0.1,86.8704,6
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Consumer,East,Office Supplies,Art,5.56,2,0.0,1.4456,6
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Consumer,East,Furniture,Furnishings,47.12,8,0.0,20.7328,6
CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Consumer,West,Office Supplies,Storage,211.96,4,0.0,8.4784,5
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,East,Office Supplies,Binders,23.2,4,0.0,10.44,0
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,East,Office Supplies,Supplies,7.36,2,0.0,0.1472,0
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,East,Office Supplies,Storage,104.79,7,0.0,29.3412,0
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Corporate,East,Furniture,Bookcases,1043.92,4,0.0,271.4192,0
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Consumer,Central,Office Supplies,Paper,25.92,5,0.2,9.396,6
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Consumer,Central,Office Supplies,Storage,53.424,3,0.2,4.6746,6
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,West,Office Supplies,Binders,8.16,5,0.7,-5.712,4
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,West,Technology,Accessories,1023.936,8,0.2,179.1888,4
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Consumer,West,Office Supplies,Art,9.24,1,0.2,0.924,4
